EngagementID,ContentID,ContentType,Likes,Views,Clicks,CampaignID,ProductID,EngagementDate
1620,1,BLOG,535,6216,1342,12,12,13.04.23
1621,10,NEWSLETTER,8,1670,110,1,5,19.01.25
1622,35,NEWSLETTER,664,7503,2606,17,12,05.02.23
1623,28,VIDEO,1,766,19,8,1,20.05.25
1624,39,BLOG,167,4123,840,7,7,25.04.23
1625,27,SOCIALMEDIA,86,2289,420,10,16,08.08.24
1626,43,VIDEO,21,1749,213,10,14,30.03.25
1627,40,SOCIALMEDIA,9,2347,78,12,13,21.01.25
1628,3,BLOG,6,2702,95,7,17,05.03.25
1629,21,NEWSLETTER,1,331,25,12,7,18.07.25
1630,39,BLOG,673,8455,2832,13,15,15.04.23
1631,29,BLOG,2,878,34,14,11,24.11.24
1632,34,NEWSLETTER,3,1608,61,7,4,05.07.25
1633,45,NEWSLETTER,66,2259,526,8,14,02.08.24
1634,16,SOCIALMEDIA,21,1880,261,11,6,24.02.25
1635,12,VIDEO,6,1149,74,6,19,03.03.25
1636,47,SOCIALMEDIA,175,3394,1017,10,19,26.12.23
1637,27,VIDEO,37,3353,586,10,16,03.06.24
1638,3,VIDEO,195,3441,986,6,4,26.09.23
1639,44,NEWSLETTER,208,6434,801,20,9,15.03.23
1640,19,NEWSLETTER,23,1529,224,17,3,28.02.23
1641,29,NEWSLETTER,1,1114,56,4,18,17.08.25
1642,22,SOCIALMEDIA,0,714,18,8,7,21.07.25
1643,42,VIDEO,1,285,22,10,20,05.07.25
1644,14,SOCIALMEDIA,511,9091,3366,15,15,02.02.23
1645,4,VIDEO,343,7207,1077,2,14,14.08.23
1646,14,VIDEO,128,2395,759,16,6,19.01.24
1647,31,SOCIALMEDIA,47,2071,279,3,16,03.07.24
1648,17,NEWSLETTER,14,2156,167,15,16,30.12.24
1649,40,NEWSLETTER,0,852,14,1,10,29.11.25
1650,12,BLOG,567,6491,1349,15,6,07.01.23
1651,16,BLOG,6,1186,128,19,2,14.12.24
1652,21,NEWSLETTER,407,2403,889,1,19,17.03.23
1653,39,VIDEO,0,403,4,3,4,17.09.25
1654,39,BLOG,351,3864,825,20,10,04.05.23
1655,25,SOCIALMEDIA,0,200,4,12,12,18.10.25
1656,20,SOCIALMEDIA,0,997,17,8,2,11.09.25
1657,40,SOCIALMEDIA,5,2671,150,2,10,02.11.24
1658,33,VIDEO,287,3933,1509,14,16,08.09.23
1659,31,SOCIALMEDIA,3,664,74,5,4,26.03.25
1660,43,VIDEO,17,1621,137,15,8,27.02.25
1661,4,SOCIALMEDIA,0,875,33,13,15,02.12.25
1662,11,VIDEO,436,7255,1085,14,10,12.04.23
1663,44,BLOG,1,907,34,7,5,23.04.25
1664,49,BLOG,33,473,135,15,1,11.01.24
1665,17,SOCIALMEDIA,70,4362,388,13,6,24.03.24
1666,3,SOCIALMEDIA,0,106,6,5,2,13.03.25
1667,12,SOCIALMEDIA,0,210,2,3,7,03.10.25
1668,36,VIDEO,0,384,15,6,12,06.11.25
1669,33,SOCIALMEDIA,135,5672,1412,7,13,07.06.23
1670,45,BLOG,12,754,90,18,7,14.01.25
1671,19,SOCIALMEDIA,317,6328,1226,9,11,05.11.23
1672,13,VIDEO,137,5421,1005,1,17,19.07.23
1673,21,BLOG,0,879,22,14,10,11.11.25
1674,28,SOCIALMEDIA,17,3430,228,11,7,05.05.24
1675,40,SOCIALMEDIA,9,1717,102,15,3,29.05.25
1676,31,SOCIALMEDIA,132,929,344,17,12,22.05.23
1677,18,BLOG,10,3170,236,5,5,26.12.24
1678,25,NEWSLETTER,10,1857,210,20,17,08.04.25
1679,23,SOCIALMEDIA,1,858,38,2,2,16.08.25
1680,50,NEWSLETTER,920,5682,2221,16,20,25.02.23
1681,32,VIDEO,4,681,61,12,7,27.05.25
1682,3,SOCIALMEDIA,86,1860,361,4,3,27.07.23
1683,1,BLOG,626,7735,2945,5,11,11.03.23
1684,12,SOCIALMEDIA,21,2451,151,18,6,25.11.24
1685,28,NEWSLETTER,1,349,20,3,2,22.07.25
1686,14,BLOG,234,7492,1801,2,16,09.04.23
1687,46,VIDEO,7,229,30,2,2,25.04.24
1688,41,SOCIALMEDIA,33,1889,173,15,17,27.08.23
1689,36,VIDEO,10,1171,185,2,13,27.08.24
1690,22,VIDEO,0,760,21,7,18,24.10.25
1691,30,BLOG,1,914,63,5,7,19.07.25
1692,10,SOCIALMEDIA,119,3662,918,6,15,17.02.23
1693,4,VIDEO,12,1148,226,6,11,08.09.24
1694,23,NEWSLETTER,69,5017,718,16,20,28.11.23
1695,41,BLOG,16,3072,197,9,3,12.07.24
1696,10,NEWSLETTER,40,5719,366,2,15,25.03.24
1697,3,NEWSLETTER,154,4724,1111,16,1,03.07.23
1698,38,SOCIALMEDIA,607,6408,2800,3,7,18.04.23
1699,15,NEWSLETTER,15,3158,220,16,11,29.08.24
1700,7,BLOG,2,286,20,5,2,07.05.25
1701,23,VIDEO,51,3614,230,11,16,22.08.24
1702,46,VIDEO,196,4874,986,13,4,29.06.24
1703,11,NEWSLETTER,1,848,67,4,1,07.04.25
1704,3,NEWSLETTER,38,1493,176,5,6,28.09.23
1705,31,SOCIALMEDIA,502,9142,1364,5,8,26.03.23
1706,37,VIDEO,0,203,9,4,14,23.12.25
1707,15,NEWSLETTER,2,481,38,12,13,24.05.25
1708,12,NEWSLETTER,7,3013,94,3,16,31.01.25
1709,32,VIDEO,93,2386,518,16,14,30.04.23
1710,6,NEWSLETTER,17,1769,180,20,10,30.04.25
1711,31,VIDEO,8,603,81,7,10,01.03.25
1712,10,SOCIALMEDIA,39,3117,348,9,7,18.07.24
1713,38,NEWSLETTER,23,2078,136,13,12,12.12.24
1714,19,BLOG,80,3635,346,19,8,21.05.24
1715,12,BLOG,1151,9195,3901,11,15,14.02.23
1716,44,BLOG,3,295,29,1,2,31.12.24
1717,1,SOCIALMEDIA,7,1924,136,13,19,01.03.25
1718,21,SOCIALMEDIA,79,3552,882,3,12,27.06.24
1719,31,BLOG,112,3043,538,5,17,13.07.24
1720,19,SOCIALMEDIA,13,1846,158,7,20,17.08.24
1721,16,SOCIALMEDIA,83,6906,541,19,9,25.08.23
1722,10,NEWSLETTER,83,3699,432,7,16,01.03.24
1723,43,SOCIALMEDIA,26,2177,230,13,5,06.12.24
1724,42,VIDEO,169,2080,467,14,17,28.10.23
1725,13,VIDEO,119,1557,401,13,13,09.09.23
1726,24,VIDEO,145,3831,535,2,19,26.04.23
1727,16,BLOG,241,4127,965,3,11,30.07.23
1728,6,SOCIALMEDIA,49,2951,369,5,6,30.12.24
1729,24,SOCIALMEDIA,202,3437,810,19,19,25.03.24
1730,48,BLOG,2,1278,40,8,15,20.04.25
1731,20,NEWSLETTER,0,556,24,19,6,29.09.25
1732,48,SOCIALMEDIA,19,2811,228,3,6,13.02.25
1733,23,BLOG,7,1770,87,17,3,13.09.24
1734,4,SOCIALMEDIA,2,776,49,11,20,05.07.25
1735,7,SOCIALMEDIA,176,4302,1198,12,1,02.08.23
1736,38,BLOG,358,5638,2300,5,10,19.06.23
1737,20,BLOG,5,1043,146,6,10,27.01.25
1738,18,SOCIALMEDIA,2,364,27,10,20,10.06.25
1739,44,VIDEO,52,1693,235,11,1,13.05.24
1740,11,VIDEO,1,1282,68,1,13,23.05.25
1741,13,BLOG,1181,7359,2674,15,16,14.03.23
1742,36,VIDEO,64,508,139,1,20,23.01.23
1743,38,SOCIALMEDIA,32,1955,183,12,20,16.02.24
1744,47,NEWSLETTER,376,6624,1044,7,6,16.05.23
1745,26,SOCIALMEDIA,77,4093,835,19,16,08.05.24
1746,41,NEWSLETTER,14,825,160,10,4,05.10.24
1747,43,BLOG,0,601,22,9,6,29.08.25
1748,4,NEWSLETTER,32,2365,178,11,2,16.03.24
1749,18,BLOG,129,3912,677,2,1,18.10.24
1750,26,NEWSLETTER,17,2760,118,12,13,19.12.24
1751,4,NEWSLETTER,58,1237,340,8,12,27.07.23
1752,37,NEWSLETTER,46,1765,373,10,7,16.12.23
1753,47,SOCIALMEDIA,210,4758,863,17,2,07.03.24
1754,49,NEWSLETTER,365,6821,1786,15,12,14.11.23
1755,23,BLOG,60,1901,209,15,11,25.11.23
1756,29,SOCIALMEDIA,316,2702,848,13,10,05.08.23
1757,46,VIDEO,0,479,18,14,2,09.10.25
1758,25,SOCIALMEDIA,447,6840,1294,20,11,26.09.23
1759,38,NEWSLETTER,3,301,33,19,8,25.08.24
1760,45,BLOG,218,4504,803,10,6,11.05.24
1761,46,VIDEO,28,741,214,7,20,17.03.24
1762,47,VIDEO,0,571,13,13,5,25.07.25
1763,37,SOCIALMEDIA,303,4562,960,18,13,05.09.23
1764,37,SOCIALMEDIA,38,2242,328,18,18,11.01.25
1765,27,BLOG,12,1701,146,4,16,01.01.25
1766,28,VIDEO,223,3633,878,10,3,27.10.23
1767,21,VIDEO,10,896,69,6,14,24.09.24
1768,30,VIDEO,397,5074,1437,5,14,03.02.24
1769,4,VIDEO,3,1799,94,17,18,15.02.25
1770,5,NEWSLETTER,0,558,7,8,1,07.10.25
1771,13,NEWSLETTER,46,3384,371,17,3,18.12.24
1772,29,SOCIALMEDIA,22,2050,269,20,6,10.08.24
1773,32,VIDEO,0,480,6,8,19,14.12.25
1774,23,NEWSLETTER,1,705,29,19,11,14.08.25
1775,9,NEWSLETTER,0,532,20,15,17,26.09.25
1776,42,NEWSLETTER,33,2859,232,2,2,26.06.24
1777,45,BLOG,3,640,61,3,3,10.04.24
1778,37,SOCIALMEDIA,176,3264,474,5,20,04.06.23
1779,29,NEWSLETTER,359,7688,2234,11,20,26.08.23
1780,10,BLOG,0,743,14,6,17,03.10.25
1781,7,VIDEO,317,3042,749,13,13,21.05.23
1782,34,SOCIALMEDIA,18,929,161,7,12,27.09.24
1783,16,NEWSLETTER,436,5153,1276,11,14,29.08.23
1784,22,BLOG,8,1699,130,1,7,25.04.25
1785,46,SOCIALMEDIA,846,6879,2422,20,7,13.07.23
1786,39,NEWSLETTER,72,1455,231,9,9,22.03.23
1787,33,SOCIALMEDIA,0,252,8,3,11,19.06.25
1788,28,SOCIALMEDIA,242,7447,2462,13,15,18.08.23
1789,4,BLOG,0,30,0,14,14,15.11.25
1790,41,SOCIALMEDIA,114,3289,440,5,5,08.05.24
1791,37,VIDEO,150,4835,872,12,8,21.01.24
1792,45,SOCIALMEDIA,657,5903,2396,5,15,11.07.23
1793,49,BLOG,37,852,251,5,7,06.09.23
1794,25,VIDEO,277,5150,1425,9,8,21.04.24
1795,6,SOCIALMEDIA,0,383,4,4,8,07.12.25
1796,4,BLOG,27,1638,328,6,5,23.08.24
1797,19,VIDEO,0,367,15,18,19,11.07.25
1798,6,BLOG,304,2869,875,5,4,05.06.23
1799,47,SOCIALMEDIA,92,2802,723,13,10,27.04.23
1800,1,NEWSLETTER,192,4274,894,18,16,11.09.24
1801,14,SOCIALMEDIA,739,8806,3547,16,12,09.03.23
1802,11,NEWSLETTER,31,2267,336,11,5,18.11.24
1803,36,SOCIALMEDIA,271,5407,2398,17,8,05.03.23
1804,39,SOCIALMEDIA,252,6258,2159,8,3,05.11.23
1805,2,SOCIALMEDIA,144,3412,947,6,1,24.04.24
1806,34,NEWSLETTER,836,8859,2675,5,7,28.02.23
1807,35,SOCIALMEDIA,4,255,39,1,3,16.01.25
1808,24,SOCIALMEDIA,148,4480,1057,19,7,16.05.24
1809,16,VIDEO,1,490,40,1,7,14.06.25
1810,20,VIDEO,116,7352,781,12,7,02.09.23
1811,31,BLOG,356,5849,1010,14,13,18.06.23
1812,29,VIDEO,55,2920,501,11,2,09.11.24
1813,12,BLOG,200,4543,1407,12,14,09.02.24
1814,6,BLOG,0,89,1,3,15,25.10.25
1815,49,VIDEO,0,627,21,3,12,28.11.25
1816,1,SOCIALMEDIA,147,1722,811,19,13,03.02.23
1817,40,NEWSLETTER,412,4437,1178,8,3,15.04.23
1818,28,BLOG,31,1246,241,3,2,23.05.24
1819,14,SOCIALMEDIA,139,3562,446,4,2,14.11.23
1820,23,SOCIALMEDIA,66,2774,480,13,11,13.07.24
1821,24,VIDEO,4,683,50,3,15,01.06.25
1822,45,VIDEO,47,424,131,5,15,26.08.23
1823,9,SOCIALMEDIA,729,7126,2167,18,17,19.09.23
1824,15,BLOG,0,112,2,15,7,05.11.25
1825,15,BLOG,0,647,22,6,12,11.11.25
1826,21,VIDEO,1,724,54,13,20,03.02.25
1827,21,VIDEO,5,465,48,2,11,31.03.25
1828,6,SOCIALMEDIA,5,1739,68,14,14,09.06.25
1829,14,BLOG,2,178,22,7,18,31.08.24
1830,48,SOCIALMEDIA,45,1193,245,4,5,16.09.24
1831,9,VIDEO,402,3517,1347,9,5,13.03.23
1832,24,SOCIALMEDIA,0,279,5,1,16,14.11.25
1833,14,NEWSLETTER,5,972,70,17,1,09.01.25
1834,39,NEWSLETTER,472,6406,1474,9,14,14.12.23
1835,8,BLOG,8,1289,78,9,4,10.04.25
1836,28,SOCIALMEDIA,164,3803,499,17,20,01.03.23
1837,5,BLOG,39,1042,241,12,16,09.04.23
1838,42,BLOG,0,157,6,20,1,16.11.25
1839,29,BLOG,4,837,57,16,2,16.01.24
1840,32,BLOG,774,9107,1947,12,3,31.01.23
1841,27,VIDEO,313,2322,721,6,5,08.05.23
1842,39,VIDEO,131,3222,526,20,16,19.12.23
1843,7,VIDEO,0,739,25,12,13,01.12.25
1844,26,SOCIALMEDIA,0,884,20,12,17,02.08.25
1845,2,BLOG,1,924,21,15,13,26.05.25
1846,7,SOCIALMEDIA,74,955,296,3,16,15.11.23
1847,36,SOCIALMEDIA,0,1043,13,1,8,31.08.25
1848,47,VIDEO,6,1619,68,2,11,04.01.25
1849,32,NEWSLETTER,60,2856,591,16,1,09.09.24
1850,47,VIDEO,997,7877,2784,9,13,02.02.23
1851,14,BLOG,290,6352,1232,17,7,18.01.24
1852,46,VIDEO,4,266,29,8,17,15.12.24
1853,47,VIDEO,227,7901,1266,5,13,28.01.23
1854,23,BLOG,7,1904,164,7,19,24.11.24
1855,9,BLOG,129,1746,523,6,6,17.02.23
1856,25,BLOG,2,1267,41,17,10,10.08.25
1857,3,NEWSLETTER,1,423,18,9,14,18.06.25
1858,27,VIDEO,0,575,21,18,9,25.08.25
1859,16,SOCIALMEDIA,0,205,6,2,4,28.08.25
1860,1,BLOG,1203,7759,3142,15,16,29.05.23
1861,33,SOCIALMEDIA,0,476,17,17,6,19.12.25
1862,5,VIDEO,0,417,16,15,13,06.09.25
1863,29,NEWSLETTER,33,3984,702,9,14,15.10.24
1864,9,BLOG,166,5207,1548,6,20,10.12.23
1865,39,SOCIALMEDIA,51,781,226,1,17,04.02.24
1866,4,NEWSLETTER,12,1459,110,11,8,14.02.25
1867,46,BLOG,126,2772,567,11,5,16.08.24
1868,9,BLOG,61,3875,494,2,17,03.04.24
1869,43,NEWSLETTER,0,342,4,5,16,14.09.25
1870,49,BLOG,300,3178,819,13,19,25.04.23
1871,28,VIDEO,17,1438,101,13,15,18.07.24
1872,40,NEWSLETTER,223,6584,1179,10,9,03.10.23
1873,19,NEWSLETTER,0,735,35,13,7,28.10.25
1874,22,VIDEO,175,4160,839,4,11,02.03.24
1875,38,BLOG,85,4208,483,18,12,27.08.24
1876,6,VIDEO,1,740,26,17,3,25.03.25
1877,14,BLOG,0,77,7,17,11,13.05.25
1878,10,BLOG,272,7350,770,13,5,19.07.23
1879,26,VIDEO,6,2165,111,4,5,09.01.25
1880,50,NEWSLETTER,0,237,18,8,9,13.03.25
1881,19,VIDEO,24,3848,369,17,13,23.05.24
1882,43,BLOG,0,356,8,18,18,29.04.25
1883,45,SOCIALMEDIA,0,237,5,12,7,12.08.25
1884,11,BLOG,0,113,4,18,15,24.09.25
1885,41,NEWSLETTER,57,3685,468,18,10,30.04.24
1886,13,VIDEO,63,2366,396,7,11,10.08.23
1887,36,SOCIALMEDIA,49,1316,339,16,4,01.06.24
1888,15,VIDEO,0,50,2,17,10,18.12.25
1889,48,VIDEO,0,32,2,6,4,09.07.25
1890,40,BLOG,553,7140,1615,8,15,04.09.23
1891,40,VIDEO,151,4340,570,16,2,30.12.23
1892,20,SOCIALMEDIA,0,401,10,4,14,30.03.25
1893,42,SOCIALMEDIA,48,1880,333,8,20,05.08.24
1894,34,SOCIALMEDIA,262,5488,1144,16,13,24.12.23
1895,50,NEWSLETTER,254,6292,1058,5,10,18.10.23
1896,33,SOCIALMEDIA,5,866,96,1,3,24.11.24
1897,5,NEWSLETTER,4,351,28,18,14,05.12.23
1898,14,BLOG,2,542,33,19,7,22.03.25
1899,22,SOCIALMEDIA,169,2152,643,9,14,13.05.23
1900,45,SOCIALMEDIA,34,868,205,1,3,05.07.24
1901,33,NEWSLETTER,7,992,102,20,2,28.03.25
1902,13,BLOG,87,4584,907,10,3,28.07.23
1903,46,NEWSLETTER,1,680,21,20,16,12.09.25
1904,28,VIDEO,25,3186,250,3,10,07.10.23
1905,27,SOCIALMEDIA,1016,6524,2422,13,1,20.05.23
1906,25,SOCIALMEDIA,11,1627,185,1,15,20.03.25
1907,9,BLOG,27,791,200,5,17,21.02.24
1908,22,SOCIALMEDIA,2,261,18,4,11,19.09.24
1909,23,SOCIALMEDIA,171,5160,657,12,15,31.12.23
1910,36,SOCIALMEDIA,44,851,327,7,8,11.07.23
1911,38,NEWSLETTER,108,3395,399,5,14,08.04.23
1912,43,VIDEO,36,1123,137,8,10,05.09.23
1913,28,NEWSLETTER,0,509,9,4,7,09.07.25
1914,13,NEWSLETTER,142,3935,1057,4,6,12.03.24
1915,17,BLOG,167,1556,465,6,10,04.05.23
1916,35,VIDEO,188,5893,689,14,15,02.03.24
1917,38,NEWSLETTER,110,6000,923,6,18,05.12.23
1918,4,SOCIALMEDIA,136,5318,662,2,12,29.12.23
1919,32,BLOG,0,589,18,7,9,22.09.25
1920,4,NEWSLETTER,112,5164,655,8,8,17.04.24
1921,11,SOCIALMEDIA,4,1300,58,8,3,29.11.24
1922,32,VIDEO,362,9102,2705,16,13,11.03.23
1923,3,SOCIALMEDIA,0,321,8,9,19,17.10.25
1924,17,SOCIALMEDIA,35,1393,233,16,12,10.08.24
1925,47,BLOG,7,1324,169,13,15,26.01.25
1926,42,VIDEO,42,3180,297,7,12,21.09.24
1927,44,BLOG,33,1833,274,9,5,28.06.24
1928,13,VIDEO,2,452,39,5,17,14.06.25
1929,33,VIDEO,235,4748,1178,16,6,10.10.23
1930,25,VIDEO,22,2303,490,15,13,19.09.24
1931,43,SOCIALMEDIA,501,3953,1506,7,1,02.09.23
1932,28,SOCIALMEDIA,1,1049,29,4,15,19.07.25
1933,33,VIDEO,96,6067,1230,11,20,02.10.23
1934,19,BLOG,205,6707,868,14,9,24.08.23
1935,40,VIDEO,0,882,18,6,17,01.10.25
1936,32,BLOG,10,2073,126,5,7,14.02.25
1937,14,BLOG,0,193,3,5,5,16.10.25
1938,33,NEWSLETTER,28,1532,267,19,18,28.11.24
1939,34,NEWSLETTER,25,569,131,15,1,17.07.24
1940,38,VIDEO,0,207,4,6,7,17.11.25
1941,7,BLOG,14,2908,195,2,6,19.10.24
1942,19,VIDEO,249,6758,1704,2,5,29.11.23
1943,48,VIDEO,3,400,18,18,7,20.11.24
1944,41,VIDEO,2,1396,54,9,1,07.12.24
1945,28,NEWSLETTER,121,4996,1341,11,8,14.04.24
1946,4,NEWSLETTER,7,672,68,15,14,14.04.25
1947,3,NEWSLETTER,31,423,115,15,1,22.10.23
1948,29,SOCIALMEDIA,10,1781,115,1,4,24.08.24
1949,40,NEWSLETTER,0,136,2,13,2,16.10.25
1950,35,SOCIALMEDIA,21,1218,181,16,13,04.10.24
1951,21,BLOG,165,4890,1495,7,1,06.01.24
1952,33,VIDEO,56,1756,487,9,8,17.04.24
1953,47,SOCIALMEDIA,2,472,35,13,11,17.03.24
1954,50,SOCIALMEDIA,325,7238,1239,20,19,06.08.23
1955,3,VIDEO,1,1078,51,10,12,11.08.25
1956,41,BLOG,6,496,45,7,8,05.01.25
1957,23,NEWSLETTER,0,220,3,18,6,17.09.25
1958,27,NEWSLETTER,7,1798,89,16,9,14.04.25
1959,31,SOCIALMEDIA,160,3700,768,18,5,04.08.24
1960,37,SOCIALMEDIA,0,262,4,17,20,16.09.25
1961,44,BLOG,193,6214,1844,12,20,25.10.23
1962,26,SOCIALMEDIA,53,3736,311,17,5,15.06.24
1963,6,NEWSLETTER,0,130,11,16,7,31.05.25
1964,7,BLOG,50,6270,563,14,18,07.09.23
1965,4,BLOG,59,3239,491,3,15,14.12.24
1966,24,NEWSLETTER,8,1001,89,4,11,26.05.25
1967,14,SOCIALMEDIA,0,358,7,11,20,01.11.25
1968,5,NEWSLETTER,41,2101,204,17,1,03.03.24
1969,10,NEWSLETTER,78,2369,568,7,6,01.12.23
1970,20,SOCIALMEDIA,0,580,12,5,4,13.11.25
1971,10,SOCIALMEDIA,0,868,10,7,6,11.10.25
1972,18,VIDEO,118,4259,651,14,6,10.02.24
1973,41,BLOG,389,5847,1018,10,7,28.06.23
1974,16,BLOG,531,5781,2252,8,8,28.04.23
1975,46,SOCIALMEDIA,18,1990,102,13,10,10.07.24
1976,41,BLOG,72,2323,389,6,3,06.01.24
1977,34,SOCIALMEDIA,138,3602,1164,12,13,08.10.23
1978,19,NEWSLETTER,10,689,124,9,8,20.09.24
1979,1,SOCIALMEDIA,221,1649,567,18,14,02.06.23
1980,35,NEWSLETTER,0,827,34,17,11,14.11.25
1981,40,BLOG,10,503,50,6,8,09.06.24
1982,15,VIDEO,30,1988,291,20,4,18.01.25
1983,12,NEWSLETTER,0,334,8,18,17,08.11.25
1984,7,NEWSLETTER,0,378,21,1,10,15.04.25
1985,32,NEWSLETTER,87,6273,531,12,13,25.08.23
1986,41,NEWSLETTER,8,2109,92,1,20,25.04.25
1987,10,VIDEO,157,2910,577,8,6,28.04.24
1988,21,SOCIALMEDIA,179,6133,1979,9,12,16.08.23
1989,19,SOCIALMEDIA,13,729,69,13,7,13.10.24
1990,32,SOCIALMEDIA,0,204,3,4,4,24.09.25
1991,8,BLOG,0,62,1,5,3,13.12.25
1992,31,VIDEO,141,4186,640,14,19,27.07.24
1993,3,NEWSLETTER,26,673,132,8,20,22.09.24
1994,33,BLOG,36,2605,424,8,8,18.10.24
1995,46,NEWSLETTER,1,792,34,16,6,06.11.25
1996,25,SOCIALMEDIA,25,1115,178,11,10,29.07.24
1997,39,VIDEO,29,1039,162,11,11,17.01.24
1998,29,VIDEO,229,3101,843,12,16,25.09.23
1999,30,VIDEO,0,601,11,5,1,11.09.25
2000,43,BLOG,177,4113,979,17,8,30.01.24
2001,14,SOCIALMEDIA,47,3040,278,1,2,22.12.24
2002,9,SOCIALMEDIA,0,905,22,3,18,12.10.25
2003,9,NEWSLETTER,0,66,2,18,4,10.10.25
2004,7,NEWSLETTER,12,1464,130,19,11,29.05.25
2005,48,VIDEO,1,673,30,14,8,22.12.25
2006,15,NEWSLETTER,79,593,235,19,12,29.07.23
2007,29,BLOG,1,1140,38,5,12,21.08.25
2008,24,VIDEO,47,2457,424,1,5,01.07.24
2009,2,SOCIALMEDIA,222,6357,1084,1,3,10.07.23
2010,39,SOCIALMEDIA,5,1981,66,4,4,14.02.25
2011,20,BLOG,16,1110,133,5,16,28.10.24
2012,35,VIDEO,25,863,90,7,9,19.04.24
2013,5,VIDEO,0,805,14,12,1,02.12.25
2014,38,VIDEO,12,2419,108,6,1,01.02.25
2015,23,VIDEO,0,394,28,15,15,19.03.25
2016,39,VIDEO,11,1855,142,13,16,06.06.25
2017,6,BLOG,0,779,36,16,5,26.11.25
2018,9,SOCIALMEDIA,285,3754,1215,5,18,19.04.23
2019,39,NEWSLETTER,138,6725,1225,1,2,12.12.23
2020,13,SOCIALMEDIA,48,3895,375,1,18,19.08.24
2021,49,NEWSLETTER,0,265,7,18,6,02.12.25
2022,8,SOCIALMEDIA,158,1522,468,19,14,08.07.23
2023,21,VIDEO,5,1638,61,12,19,27.02.25
2024,27,BLOG,2,929,25,8,14,09.06.25
2025,16,NEWSLETTER,1,880,36,7,4,21.10.25
2026,16,SOCIALMEDIA,12,857,179,13,3,27.05.24
2027,4,SOCIALMEDIA,5,1665,89,20,9,15.05.25
2028,17,SOCIALMEDIA,3,462,55,11,18,01.05.24
2029,14,NEWSLETTER,0,686,9,5,11,11.08.25
2030,7,SOCIALMEDIA,318,4036,1459,1,8,06.03.23
2031,15,SOCIALMEDIA,25,537,96,16,1,05.06.24
2032,49,VIDEO,7,1199,137,8,18,31.08.24
2033,46,VIDEO,54,4186,315,16,13,29.08.24
2034,28,NEWSLETTER,16,400,114,7,1,01.01.24
2035,21,VIDEO,48,4173,620,19,10,29.11.23
2036,23,NEWSLETTER,1,238,28,6,16,10.02.25
2037,16,BLOG,306,1991,784,9,9,27.04.23
2038,9,NEWSLETTER,59,1919,384,2,7,01.10.23
2039,15,BLOG,13,3641,257,5,14,13.08.24
2040,26,VIDEO,0,55,2,4,11,31.07.25
2041,43,SOCIALMEDIA,0,338,15,10,15,06.06.25
2042,46,BLOG,9,2208,88,8,14,30.04.25
2043,28,BLOG,60,2851,515,20,14,11.07.24
2044,28,SOCIALMEDIA,46,4893,591,12,10,30.01.24
2045,27,BLOG,14,1350,173,18,16,20.03.25
2046,33,VIDEO,60,6292,570,13,18,29.08.23
2047,13,NEWSLETTER,25,2974,504,19,8,20.07.24
2048,8,NEWSLETTER,1,816,40,15,12,31.10.25
2049,8,VIDEO,7,889,59,13,11,16.02.25
2050,22,BLOG,163,2684,714,2,2,25.01.24
2051,38,VIDEO,320,5150,1458,5,3,28.03.23
2052,44,SOCIALMEDIA,112,3082,348,19,9,07.02.23
2053,50,SOCIALMEDIA,1,836,32,15,1,05.11.25
2054,37,VIDEO,430,3560,1267,14,17,17.01.23
2055,34,BLOG,855,6236,2447,17,8,20.01.23
2056,22,NEWSLETTER,4,699,50,7,2,16.08.24
2057,5,NEWSLETTER,11,480,56,12,3,21.04.24
2058,37,BLOG,157,3086,848,15,19,20.08.23
2059,2,NEWSLETTER,23,1677,187,4,11,27.01.25
2060,20,NEWSLETTER,266,4801,1018,19,6,19.01.24
2061,21,SOCIALMEDIA,1,847,79,18,8,04.05.25
2062,17,BLOG,19,1874,233,11,18,22.01.25
2063,27,BLOG,390,3226,1062,18,6,12.07.23
2064,32,BLOG,21,2285,287,13,10,04.02.25
2065,50,SOCIALMEDIA,0,60,1,14,1,28.09.25
2066,41,NEWSLETTER,123,3200,580,16,6,27.07.23
2067,14,VIDEO,0,272,9,12,17,04.09.25
2068,23,BLOG,7,2520,234,16,20,25.01.25
2069,14,NEWSLETTER,485,6408,1762,19,18,16.03.23
2070,41,NEWSLETTER,28,3557,234,5,5,13.01.24
2071,48,BLOG,289,7799,893,11,5,08.03.23
2072,7,VIDEO,0,573,13,6,3,08.12.25
2073,27,VIDEO,53,2036,363,16,1,10.03.24
2074,47,NEWSLETTER,12,115,35,16,2,04.05.23
2075,32,BLOG,174,7692,647,6,1,10.07.23
2076,9,SOCIALMEDIA,1190,7961,3194,13,11,08.05.23
2077,46,BLOG,236,3608,1008,6,17,04.11.23
2078,24,NEWSLETTER,55,4352,759,14,8,01.11.23
2079,19,SOCIALMEDIA,2,1035,38,18,7,05.07.25
2080,36,BLOG,282,4610,1023,1,20,26.02.23
2081,41,SOCIALMEDIA,94,4103,404,9,2,15.02.24
2082,49,NEWSLETTER,1,723,22,11,1,04.09.25
2083,22,NEWSLETTER,208,4685,752,12,19,07.10.23
2084,4,SOCIALMEDIA,205,4661,1127,5,15,04.04.24
2085,8,SOCIALMEDIA,39,2521,350,10,13,03.08.23
2086,14,NEWSLETTER,63,4123,349,17,15,28.08.24
2087,6,BLOG,72,2247,388,8,16,27.06.24
2088,45,BLOG,21,1649,172,16,6,26.12.24
